,pointest,lb,ub,interval width,coverage,estimator,budget,MSE,log interval width
0,-0.2797571439909826,-0.6090523927804008,0.04953810479843562,0.6585904975788365,True,adaptive-plugin,0.1,0.07781154487728618,-0.4176533373570849
1,0.023793716088155392,-0.13907257086132693,0.18666000303763772,0.32573257389896465,True,adaptive-balance,0.1,0.0006053396933123655,-1.1216785597297823
2,-0.036343278075739005,-0.402008677017537,0.329322120866059,0.731330797883596,True,random,0.1,0.0012626184030613548,-0.31288939370768615
3,-0.000809935943857365,-0.11620267958574414,0.1145828076980294,0.23078548728377354,True,aipw_full,1.0,0.0,-1.4662666263782003
4,-0.06442683980689046,-0.33107647102574406,0.20222279141196314,0.5332992624377072,True,adaptive-plugin,0.1,0.004047110457118395,-0.6286725443922744
5,0.04143123336223964,-0.1150602983542717,0.19792276507875098,0.3129830634330227,True,adaptive-balance,0.1,0.0017843163843463516,-1.1616062003436336
6,-0.13400699062494403,-0.5322840185928983,0.26427003734301024,0.7965540559359086,True,random,0.1,0.017741455375716392,-0.22746028509758456
7,-0.000809935943857365,-0.11620267958574414,0.1145828076980294,0.23078548728377354,True,aipw_full,1.0,0.0,-1.4662666263782003
8,0.07289016382527957,-0.2465064165008808,0.39228674415143994,0.6387931606523207,True,adaptive-plugin,0.1,0.005431704705980739,-0.44817456925413574
9,0.11036720498630592,-0.060117890485932524,0.28085230045854437,0.3409701909444769,True,adaptive-balance,0.1,0.012360356665405388,-1.0759602221047844
10,0.02581534438489208,-0.33601628573352454,0.3876469745033087,0.7236632602368333,True,random,0.1,0.0007089055525844922,-0.3234291049638261
11,-0.000809935943857365,-0.11620267958574414,0.1145828076980294,0.23078548728377354,True,aipw_full,1.0,0.0,-1.4662666263782003
12,0.32467895649695117,-0.07039590835372395,0.7197538213476262,0.7901497297013501,True,adaptive-plugin,0.1,0.10594301910234423,-0.23553282021231964
13,0.11363514548021347,-0.03932251683187599,0.26659280779230293,0.3059153246241789,True,adaptive-balance,0.1,0.013097676662162204,-1.184446932237394
14,0.07892103040537468,-0.2509599444501926,0.40880200526094196,0.6597619497111346,True,random,0.1,0.0063570269949823725,-0.4158761912790122
15,-0.000809935943857365,-0.11620267958574414,0.1145828076980294,0.23078548728377354,True,aipw_full,1.0,0.0,-1.4662666263782003
16,-0.10758233464603673,-0.45376769749194906,0.2386030281998756,0.6923707256918247,True,adaptive-plugin,0.1,0.011400345124617153,-0.3676337360484306
17,-0.08033606936329296,-0.22963710828917483,0.06896496956258891,0.29860207785176374,True,adaptive-balance,0.1,0.006324405896645871,-1.2086434352550302
18,-0.4213062553810094,-0.7652763730874734,-0.07733613767454545,0.6879402354129279,False,random,0.1,0.1768171546601914,-0.37405331195433345
19,-0.000809935943857365,-0.11620267958574414,0.1145828076980294,0.23078548728377354,True,aipw_full,1.0,0.0,-1.4662666263782003
20,0.07704600626407043,-0.14868485700867123,0.3027768695368121,0.45146172654548333,True,adaptive-plugin,0.1,0.006061547737084193,-0.7952646792742004
21,-0.1574561444119411,-0.3484692312024912,0.033556942378608984,0.3820261735811002,True,adaptive-balance,0.1,0.02453803462742635,-0.962266155494749
22,-0.0894154452413769,-0.47738029755218675,0.29854940706943295,0.7759297046216197,True,random,0.1,0.007850936277872821,-0.25369334972996244
23,-0.000809935943857365,-0.11620267958574414,0.1145828076980294,0.23078548728377354,True,aipw_full,1.0,0.0,-1.4662666263782003
24,0.05748169297758987,-0.23133648091730785,0.3462998668724876,0.5776363477897954,True,adaptive-plugin,0.1,0.0033979140023157038,-0.5488107643845137
25,0.061590905322468026,-0.09046971357927033,0.21365152422420639,0.3041212378034767,True,adaptive-balance,0.1,0.0038938649907451378,-1.1903288485148455
26,0.015303803387923698,-0.3802584110949493,0.4108660178707967,0.791124428965746,True,random,0.1,0.000259652595252588,-0.23430001768721762
27,-0.000809935943857365,-0.11620267958574414,0.1145828076980294,0.23078548728377354,True,aipw_full,1.0,0.0,-1.4662666263782003
28,-0.1194398900914938,-0.4421288118307016,0.20324903164771396,0.6453778434784155,True,adaptive-plugin,0.1,0.014073066021070325,-0.43791932985995086
29,0.04118413196314141,-0.10509434956208494,0.18746261348836776,0.2925569630504527,True,adaptive-balance,0.1,0.0017635017393776247,-1.2290958857990306
30,-0.10217928712844404,-0.4912559862010164,0.2868974119441283,0.7781533981451447,True,random,0.1,0.010275745359584063,-0.25083160438679497
31,-0.000809935943857365,-0.11620267958574414,0.1145828076980294,0.23078548728377354,True,aipw_full,1.0,0.0,-1.4662666263782003
32,-0.14406812562933258,-0.5103052086343526,0.22216895737568743,0.73247416601004,True,adaptive-plugin,0.1,0.020522908911959598,-0.31132720695853305
33,0.10445253185155123,-0.05001448791369492,0.25891955161679736,0.30893403953049225,True,adaptive-balance,0.1,0.011080187126379433,-1.1746274891737527
34,0.0882916238909075,-0.23717751755230054,0.41376076533411554,0.6509382828864161,True,random,0.1,0.007939087964988184,-0.4293404448216011
