,pointest,lb,ub,interval width,coverage,estimator,budget,MSE,log interval width
0,-0.4338415512223398,-0.765291691571024,-0.10239141087365566,0.6629002806973683,False,adaptive-plugin,0.1,0.18759605978678068,-0.41113070629640097
1,0.12180534333571436,-0.032403589439094854,0.27601427611052354,0.30841786554961836,True,adaptive-balance,0.1,0.015011955754689128,-1.1762997091731038
2,-0.5086418042552037,-0.8862698038361412,-0.13101380467426615,0.755255999161875,False,random,0.1,0.2579866485828939,-0.28069851546736013
3,-0.0007179432456091428,-0.11547222231298501,0.11403633582176673,0.22950855813475174,True,aipw_full,1.0,0.0,-1.4718149598293027
4,-0.09681398070635094,-0.45724658661526074,0.26361862520255885,0.7208652118178196,True,adaptive-plugin,0.1,0.009234448415656292,-0.3273031053349376
5,0.06510678746897403,-0.0754590688115461,0.20567264374949415,0.28113171256104025,True,adaptive-balance,0.1,0.004332895173647389,-1.2689319914918011
6,-0.1036995082925285,-0.47229198377970416,0.26489296719464717,0.7371849509743513,True,random,0.1,0.010605202739512883,-0.3049164671572426
7,-0.0007179432456091428,-0.11547222231298501,0.11403633582176673,0.22950855813475174,True,aipw_full,1.0,0.0,-1.4718149598293027
8,-0.26639722548170874,-0.6625354331898845,0.12974098222646707,0.7922764154163516,True,adaptive-plugin,0.1,0.07058548100948907,-0.232844938693232
9,-0.17784724201321855,-0.3514115319449874,-0.004282952081449687,0.34712857986353773,False,adaptive-balance,0.1,0.03137478848190504,-1.0580600205137518
10,0.09525118996083237,-0.28001014600804297,0.4705125259297077,0.7505226719377507,True,random,0.1,0.009210074528395715,-0.2869854192539794
11,-0.0007179432456091428,-0.11547222231298501,0.11403633582176673,0.22950855813475174,True,aipw_full,1.0,0.0,-1.4718149598293027
12,0.008613839037245996,-0.2786398323729524,0.2958675104474444,0.5745073428203968,True,adaptive-plugin,0.1,8.708216057460907e-05,-0.554242400538458
13,-0.06501999335702513,-0.20107210013080273,0.07103211341675247,0.2721042135475552,True,adaptive-balance,0.1,0.004134753648531052,-1.301570148022295
14,-0.04808921574002678,-0.40188248708197566,0.3057040556019221,0.7075865426838978,True,random,0.1,0.002244037457740369,-0.34589533513075105
15,-0.0007179432456091428,-0.11547222231298501,0.11403633582176673,0.22950855813475174,True,aipw_full,1.0,0.0,-1.4718149598293027
16,0.03690452397898214,-0.20397873355407878,0.2777877815120431,0.4817665150661219,True,adaptive-plugin,0.1,0.0014154500400654453,-0.7302956908717847
17,-0.08092131562746319,-0.22155881607824063,0.059716184823314256,0.2812750009015549,True,adaptive-balance,0.1,0.006432580941422348,-1.268422437319758
18,-0.2499627369919199,-0.6352326943951878,0.13530722041134802,0.7705399148065358,True,random,0.1,0.062122967209640986,-0.26066382179146336
19,-0.0007179432456091428,-0.11547222231298501,0.11403633582176673,0.22950855813475174,True,aipw_full,1.0,0.0,-1.4718149598293027
20,-0.2341493263406268,-0.5221615983852792,0.05386294570402561,0.5760245440893048,True,adaptive-plugin,0.1,0.0544902106136529,-0.5516050079279259
21,-0.2372460992354547,-0.4260874434453852,-0.04840475502552419,0.377682688419861,False,adaptive-balance,0.1,0.055945568575956714,-0.9737008845215558
22,0.03521640251248004,-0.3333488063565179,0.403781611381478,0.7371304177379959,True,random,0.1,0.0012912772050619019,-0.3049904448658625
23,-0.0007179432456091428,-0.11547222231298501,0.11403633582176673,0.22950855813475174,True,aipw_full,1.0,0.0,-1.4718149598293027
24,-0.017427383119496875,-0.30165867564878845,0.2668039094097947,0.5684625850585832,True,adaptive-plugin,0.1,0.00027920538089906926,-0.5648197813987123
